,idx,target,captions,path
2413,2413,96,there is a small bird sitting on a branch in the woods,/shared/lisabdunlap/data/CUB_200_2011/images/097.Orchard_Oriole/Orchard_Oriole_0091_91774.jpg
2414,2414,96,there is a bird that is sitting on a pole eating something,/shared/lisabdunlap/data/CUB_200_2011/images/097.Orchard_Oriole/Orchard_Oriole_0039_91267.jpg
2415,2415,96,there is a bird that is standing on a fence with a piece of food in its mouth,/shared/lisabdunlap/data/CUB_200_2011/images/097.Orchard_Oriole/Orchard_Oriole_0092_92128.jpg
2416,2416,96,there is a small bird perched on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/097.Orchard_Oriole/Orchard_Oriole_0004_91275.jpg
2417,2417,96,there is a yellow bird sitting on a branch with a worm in its mouth,/shared/lisabdunlap/data/CUB_200_2011/images/097.Orchard_Oriole/Orchard_Oriole_0033_91532.jpg
2418,2418,96,there is a bird that is sitting on a persons hand,/shared/lisabdunlap/data/CUB_200_2011/images/097.Orchard_Oriole/Orchard_Oriole_0059_92046.jpg
2419,2419,96,there is a bird that is sitting on a tree branch,/shared/lisabdunlap/data/CUB_200_2011/images/097.Orchard_Oriole/Orchard_Oriole_0061_91941.jpg
2420,2420,96,there is a small bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/097.Orchard_Oriole/Orchard_Oriole_0015_91565.jpg
2421,2421,96,there is a yellow bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/097.Orchard_Oriole/Orchard_Oriole_0034_91825.jpg
2422,2422,96,there is a bird that is sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/097.Orchard_Oriole/Orchard_Oriole_0075_91847.jpg
2423,2423,96,there is a bird that is sitting on a tree branch,/shared/lisabdunlap/data/CUB_200_2011/images/097.Orchard_Oriole/Orchard_Oriole_0011_91592.jpg
2424,2424,96,there is a bird that is sitting on a cup,/shared/lisabdunlap/data/CUB_200_2011/images/097.Orchard_Oriole/Orchard_Oriole_0019_91338.jpg
2425,2425,97,there is a small bird sitting on a branch in a tree,/shared/lisabdunlap/data/CUB_200_2011/images/098.Scott_Oriole/Scott_Oriole_0085_92206.jpg
2426,2426,97,araffy black and yellow bird perched on a branch in a tree,/shared/lisabdunlap/data/CUB_200_2011/images/098.Scott_Oriole/Scott_Oriole_0025_92207.jpg
2427,2427,97,yellow and black bird perched on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/098.Scott_Oriole/Scott_Oriole_0045_92237.jpg
2428,2428,97,there is a small bird that is standing on the ground,/shared/lisabdunlap/data/CUB_200_2011/images/098.Scott_Oriole/Scott_Oriole_0003_92247.jpg
2429,2429,97,there is a bird eating an orange on the ground,/shared/lisabdunlap/data/CUB_200_2011/images/098.Scott_Oriole/Scott_Oriole_0069_92271.jpg
2430,2430,97,there is a small bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/098.Scott_Oriole/Scott_Oriole_0024_92302.jpg
2431,2431,97,there is a bird that is sitting on a bird feeder,/shared/lisabdunlap/data/CUB_200_2011/images/098.Scott_Oriole/Scott_Oriole_0042_795844.jpg
2432,2432,97,there is a yellow and black bird perched on a branch,/shared/lisabdunlap/data/CUB_200_2011/images/098.Scott_Oriole/Scott_Oriole_0068_795804.jpg
2433,2433,97,there is a yellow bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/098.Scott_Oriole/Scott_Oriole_0031_90270.jpg
2434,2434,97,araffe bird perched on a pine tree branch with its beak open,/shared/lisabdunlap/data/CUB_200_2011/images/098.Scott_Oriole/Scott_Oriole_0051_795807.jpg
2435,2435,97,there is a yellow bird perched on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/098.Scott_Oriole/Scott_Oriole_0064_92321.jpg
2436,2436,97,yellow and black bird perched on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/098.Scott_Oriole/Scott_Oriole_0032_795810.jpg
2437,2437,97,there is a small bird that is sitting on a wooden fence,/shared/lisabdunlap/data/CUB_200_2011/images/098.Scott_Oriole/Scott_Oriole_0008_795814.jpg
2438,2438,97,there is a bird that is sitting on a bird feeder,/shared/lisabdunlap/data/CUB_200_2011/images/098.Scott_Oriole/Scott_Oriole_0019_795815.jpg
2439,2439,97,araffy bird perched on a branch with a blurry background,/shared/lisabdunlap/data/CUB_200_2011/images/098.Scott_Oriole/Scott_Oriole_0056_795816.jpg
2440,2440,97,there is a yellow bird perched on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/098.Scott_Oriole/Scott_Oriole_0083_795821.jpg
2441,2441,97,there is a small bird that is sitting on a white box,/shared/lisabdunlap/data/CUB_200_2011/images/098.Scott_Oriole/Scott_Oriole_0001_795826.jpg
2442,2442,97,araffy bird perched on a branch with a blurred background,/shared/lisabdunlap/data/CUB_200_2011/images/098.Scott_Oriole/Scott_Oriole_0043_795828.jpg
2443,2443,97,there is a small bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/098.Scott_Oriole/Scott_Oriole_0030_795830.jpg
2444,2444,97,there is a bird that is standing on a piece of fruit,/shared/lisabdunlap/data/CUB_200_2011/images/098.Scott_Oriole/Scott_Oriole_0077_795831.jpg
2445,2445,97,there is a small bird that is standing on a rock,/shared/lisabdunlap/data/CUB_200_2011/images/098.Scott_Oriole/Scott_Oriole_0078_795833.jpg
2446,2446,97,there is a bird that is sitting on a branch of a plant,/shared/lisabdunlap/data/CUB_200_2011/images/098.Scott_Oriole/Scott_Oriole_0023_795835.jpg
2447,2447,97,arafed bird perched on a branch with a clear blue sky in the background,/shared/lisabdunlap/data/CUB_200_2011/images/098.Scott_Oriole/Scott_Oriole_0012_795837.jpg
2448,2448,97,there is a bird that is standing on a half of an orange,/shared/lisabdunlap/data/CUB_200_2011/images/098.Scott_Oriole/Scott_Oriole_0040_795839.jpg
2449,2449,97,there is a bird that is eating something on the ground,/shared/lisabdunlap/data/CUB_200_2011/images/098.Scott_Oriole/Scott_Oriole_0022_92356.jpg
2450,2450,98,there is a small bird that is standing on the ground,/shared/lisabdunlap/data/CUB_200_2011/images/099.Ovenbird/Ovenbird_0050_92672.jpg
2451,2451,98,there is a bird that is sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/099.Ovenbird/Ovenbird_0032_93199.jpg
2452,2452,98,there is a small bird sitting on a branch in the woods,/shared/lisabdunlap/data/CUB_200_2011/images/099.Ovenbird/Ovenbird_0022_92702.jpg
2453,2453,98,there is a small brown bird standing on a stone path,/shared/lisabdunlap/data/CUB_200_2011/images/099.Ovenbird/Ovenbird_0104_92763.jpg
2454,2454,98,there is a bird that is standing on the ground in the leaves,/shared/lisabdunlap/data/CUB_200_2011/images/099.Ovenbird/Ovenbird_0035_92785.jpg
2455,2455,98,there is a small bird perched on a branch in a tree,/shared/lisabdunlap/data/CUB_200_2011/images/099.Ovenbird/Ovenbird_0046_92821.jpg
2456,2456,98,there is a small bird sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/099.Ovenbird/Ovenbird_0128_93366.jpg
2457,2457,98,there is a small bird sitting on a branch in the woods,/shared/lisabdunlap/data/CUB_200_2011/images/099.Ovenbird/Ovenbird_0136_92859.jpg
2458,2458,98,there is a bird that is standing in the snow,/shared/lisabdunlap/data/CUB_200_2011/images/099.Ovenbird/Ovenbird_0090_93375.jpg
2459,2459,98,there is a small bird standing on the ground in the dirt,/shared/lisabdunlap/data/CUB_200_2011/images/099.Ovenbird/Ovenbird_0004_92868.jpg
2460,2460,98,there is a bird that is sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/099.Ovenbird/Ovenbird_0003_92910.jpg
2461,2461,98,there is a bird that is sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/099.Ovenbird/Ovenbird_0045_92973.jpg
2462,2462,98,there is a bird that is sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/099.Ovenbird/Ovenbird_0010_92957.jpg
2463,2463,98,there is a small bird perched on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/099.Ovenbird/Ovenbird_0130_92452.jpg
2464,2464,98,there is a bird that is standing on the ground in the leaves,/shared/lisabdunlap/data/CUB_200_2011/images/099.Ovenbird/Ovenbird_0059_92470.jpg
2465,2465,98,there is a bird that is sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/099.Ovenbird/Ovenbird_0118_93002.jpg
2466,2466,98,there is a bird sitting on a branch with a blue sky in the background,/shared/lisabdunlap/data/CUB_200_2011/images/099.Ovenbird/Ovenbird_0034_93006.jpg
2467,2467,98,there is a small bird that is sitting on the ground,/shared/lisabdunlap/data/CUB_200_2011/images/099.Ovenbird/Ovenbird_0112_93018.jpg
2468,2468,98,there is a bird that is sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/099.Ovenbird/Ovenbird_0098_93032.jpg
2469,2469,98,there is a bird that is sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/099.Ovenbird/Ovenbird_0011_92451.jpg
2470,2470,98,there is a bird that is standing on the ground eating,/shared/lisabdunlap/data/CUB_200_2011/images/099.Ovenbird/Ovenbird_0064_93208.jpg
2471,2471,98,there is a small bird standing on the ground in the sand,/shared/lisabdunlap/data/CUB_200_2011/images/099.Ovenbird/Ovenbird_0027_93086.jpg
2472,2472,98,there is a bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/099.Ovenbird/Ovenbird_0024_92583.jpg
2473,2473,98,there is a bird that is sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/099.Ovenbird/Ovenbird_0077_92590.jpg
2474,2474,98,there is a bird that is sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/099.Ovenbird/Ovenbird_0124_93103.jpg
2475,2475,99,there is a large bird standing on a rock by the water,/shared/lisabdunlap/data/CUB_200_2011/images/100.Brown_Pelican/Brown_Pelican_0086_93757.jpg
2476,2476,99,there is a bird that is standing on a concrete ledge,/shared/lisabdunlap/data/CUB_200_2011/images/100.Brown_Pelican/Brown_Pelican_0103_94787.jpg
2477,2477,99,there is a large bird that is flying over the water,/shared/lisabdunlap/data/CUB_200_2011/images/100.Brown_Pelican/Brown_Pelican_0036_93843.jpg
2478,2478,99,there is a bird that is standing on a rock by the water,/shared/lisabdunlap/data/CUB_200_2011/images/100.Brown_Pelican/Brown_Pelican_0123_94368.jpg
2479,2479,99,there is a large bird that is sitting on a post,/shared/lisabdunlap/data/CUB_200_2011/images/100.Brown_Pelican/Brown_Pelican_0010_94370.jpg
2480,2480,99,there is a large bird sitting on a post in the water,/shared/lisabdunlap/data/CUB_200_2011/images/100.Brown_Pelican/Brown_Pelican_0111_93872.jpg
2481,2481,99,there is a large bird standing on a rock in the water,/shared/lisabdunlap/data/CUB_200_2011/images/100.Brown_Pelican/Brown_Pelican_0031_93874.jpg
2482,2482,99,there is a large bird flying in the sky with its wings spread,/shared/lisabdunlap/data/CUB_200_2011/images/100.Brown_Pelican/Brown_Pelican_0020_95422.jpg
2483,2483,99,there is a pelican swimming in the water with a long beak,/shared/lisabdunlap/data/CUB_200_2011/images/100.Brown_Pelican/Brown_Pelican_0118_93475.jpg
2484,2484,99,there is a pelican standing on a rock near the ocean,/shared/lisabdunlap/data/CUB_200_2011/images/100.Brown_Pelican/Brown_Pelican_0068_94430.jpg
2485,2485,99,there is a bird that is sitting on a fence,/shared/lisabdunlap/data/CUB_200_2011/images/100.Brown_Pelican/Brown_Pelican_0100_94434.jpg
2486,2486,99,there is a pelican that is flying over the water,/shared/lisabdunlap/data/CUB_200_2011/images/100.Brown_Pelican/Brown_Pelican_0013_93589.jpg
2487,2487,99,araffe walking on the beach with a fish in its mouth,/shared/lisabdunlap/data/CUB_200_2011/images/100.Brown_Pelican/Brown_Pelican_0140_93438.jpg
2488,2488,99,there is a large bird standing on a rock by the water,/shared/lisabdunlap/data/CUB_200_2011/images/100.Brown_Pelican/Brown_Pelican_0080_93439.jpg
2489,2489,99,araffe standing on the beach with its head turned to the side,/shared/lisabdunlap/data/CUB_200_2011/images/100.Brown_Pelican/Brown_Pelican_0131_94464.jpg
2490,2490,99,there is a large bird standing on a rock near the water,/shared/lisabdunlap/data/CUB_200_2011/images/100.Brown_Pelican/Brown_Pelican_0125_93461.jpg
2491,2491,99,there is a bird that is standing on the ground by the water,/shared/lisabdunlap/data/CUB_200_2011/images/100.Brown_Pelican/Brown_Pelican_0077_93464.jpg
2492,2492,99,there is a pelican standing on a rock in the water,/shared/lisabdunlap/data/CUB_200_2011/images/100.Brown_Pelican/Brown_Pelican_0043_94506.jpg
2493,2493,99,araffe with its wings spread out in the water,/shared/lisabdunlap/data/CUB_200_2011/images/100.Brown_Pelican/Brown_Pelican_0139_93995.jpg
2494,2494,99,araffe sitting on a railing overlooking the ocean and beach,/shared/lisabdunlap/data/CUB_200_2011/images/100.Brown_Pelican/Brown_Pelican_0067_94529.jpg
2495,2495,99,there is a large bird standing on top of a roof,/shared/lisabdunlap/data/CUB_200_2011/images/100.Brown_Pelican/Brown_Pelican_0141_94533.jpg
2496,2496,99,there is a bird standing on a rock with a long beak,/shared/lisabdunlap/data/CUB_200_2011/images/100.Brown_Pelican/Brown_Pelican_0085_95053.jpg
2497,2497,99,there is a bird that is standing in the water,/shared/lisabdunlap/data/CUB_200_2011/images/100.Brown_Pelican/Brown_Pelican_0071_94549.jpg
2498,2498,99,there is a large bird standing on a rock near a body of water,/shared/lisabdunlap/data/CUB_200_2011/images/100.Brown_Pelican/Brown_Pelican_0121_94067.jpg
2499,2499,99,there is a pelican standing on a rock by the water,/shared/lisabdunlap/data/CUB_200_2011/images/100.Brown_Pelican/Brown_Pelican_0129_94074.jpg
2500,2500,100,there is a large white bird with a long beak swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/101.White_Pelican/White_Pelican_0073_96260.jpg
2501,2501,100,there is a large white bird with a long beak standing on the ground,/shared/lisabdunlap/data/CUB_200_2011/images/101.White_Pelican/White_Pelican_0013_96901.jpg
2502,2502,100,araffe with a long beak standing in the water,/shared/lisabdunlap/data/CUB_200_2011/images/101.White_Pelican/White_Pelican_0056_97071.jpg
2503,2503,100,there is a white pelican swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/101.White_Pelican/White_Pelican_0035_96312.jpg
2504,2504,100,there is a large white bird with a long beak in the water,/shared/lisabdunlap/data/CUB_200_2011/images/101.White_Pelican/White_Pelican_0009_97340.jpg
2505,2505,100,araffe flying in the sky with its wings spread wide,/shared/lisabdunlap/data/CUB_200_2011/images/101.White_Pelican/White_Pelican_0071_96061.jpg
2506,2506,100,there is a large white bird with a long beak floating in the water,/shared/lisabdunlap/data/CUB_200_2011/images/101.White_Pelican/White_Pelican_0042_97250.jpg
2507,2507,100,araffe flying in the sky with its wings spread,/shared/lisabdunlap/data/CUB_200_2011/images/101.White_Pelican/White_Pelican_0037_95570.jpg
2508,2508,100,there is a large white bird flying in the sky with its wings spread,/shared/lisabdunlap/data/CUB_200_2011/images/101.White_Pelican/White_Pelican_0039_97363.jpg
2509,2509,100,there is a bird that is flying over the water,/shared/lisabdunlap/data/CUB_200_2011/images/101.White_Pelican/White_Pelican_0067_95573.jpg
2510,2510,100,there is a large white bird standing on the beach,/shared/lisabdunlap/data/CUB_200_2011/images/101.White_Pelican/White_Pelican_0026_95832.jpg
2511,2511,100,there is a bird flying over the water with a fish in it's beak,/shared/lisabdunlap/data/CUB_200_2011/images/101.White_Pelican/White_Pelican_0079_97380.jpg
2512,2512,100,araffe sitting on the ground with its head resting on the ground,/shared/lisabdunlap/data/CUB_200_2011/images/101.White_Pelican/White_Pelican_0010_96876.jpg
2513,2513,100,there is a large bird standing on the shore of a lake,/shared/lisabdunlap/data/CUB_200_2011/images/101.White_Pelican/White_Pelican_0068_95635.jpg
2514,2514,100,there is a large white bird standing on a rock by the water,/shared/lisabdunlap/data/CUB_200_2011/images/101.White_Pelican/White_Pelican_0044_96028.jpg
2515,2515,100,there is a large bird flying in the sky with its wings spread,/shared/lisabdunlap/data/CUB_200_2011/images/101.White_Pelican/White_Pelican_0084_95877.jpg
2516,2516,100,there is a white pelican swimming in a pond with lily pads,/shared/lisabdunlap/data/CUB_200_2011/images/101.White_Pelican/White_Pelican_0012_97261.jpg
2517,2517,100,there is a white pelican swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/101.White_Pelican/White_Pelican_0081_96148.jpg
2518,2518,100,araffe with a fish in its mouth swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/101.White_Pelican/White_Pelican_0032_96920.jpg
2519,2519,100,there is a large white pelican floating in the water,/shared/lisabdunlap/data/CUB_200_2011/images/101.White_Pelican/White_Pelican_0022_95897.jpg
2520,2520,100,there is a large bird standing in the water with a long beak,/shared/lisabdunlap/data/CUB_200_2011/images/101.White_Pelican/White_Pelican_0059_96675.jpg
2521,2521,100,there is a large white bird with a long beak in the water,/shared/lisabdunlap/data/CUB_200_2011/images/101.White_Pelican/White_Pelican_0075_96422.jpg
2522,2522,100,there is a large white bird with a long beak floating in the water,/shared/lisabdunlap/data/CUB_200_2011/images/101.White_Pelican/White_Pelican_0005_95916.jpg
2523,2523,100,there is a white pelican swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/101.White_Pelican/White_Pelican_0015_96952.jpg
2524,2524,100,araffe flying over the water with a fish in its mouth,/shared/lisabdunlap/data/CUB_200_2011/images/101.White_Pelican/White_Pelican_0028_95950.jpg
